0	128	13.0898	0
1	128	13.5295	0
2	128	13.6629	0
3	128	13.751	0
4	128	13.8106	0
5	128	13.8598	0
6	128	13.9019	0
7	128	13.9403	0
8	128	13.9704	0
9	128	13.9993	0
10	128	14.0098	0
11	128	14.0226	0
12	128	14.0487	0
13	128	14.0722	0
14	128	14.0924	0
15	128	14.1112	0
16	128	14.1286	0
17	128	14.1413	0
18	128	14.1466	0
19	128	14.1186	0
20	128	14.1156	0
21	128	14.1505	0
22	128	14.1735	0
23	128	14.192	0
24	128	14.2067	0
25	128	14.2198	0
26	128	14.2316	0
27	128	14.243	0
28	128	14.2527	0
29	128	14.2601	0
30	128	14.2676	0
31	128	14.2737	0
32	128	14.2798	0
33	128	14.2848	0
34	128	14.2839	0
35	128	14.2887	0
36	128	14.2931	0
37	128	14.2979	0
38	128	14.3024	0
39	128	14.3068	0
40	128	14.3101	0
41	128	14.3141	0
42	128	14.3181	0
43	128	14.3075	0
44	128	14.3159	0
45	128	14.3235	0
46	128	14.3304	0
47	128	14.3368	0
48	128	14.3428	0
49	128	14.3484	0
50	128	14.3538	0
51	128	14.3588	0
52	128	14.3635	0
53	128	14.368	0
54	128	14.3723	0
55	128	14.3763	0
56	128	14.38	0
57	128	14.3831	0
58	128	14.3856	0
59	128	14.3878	0
60	128	14.3896	0
61	128	14.3941	0
62	128	14.3982	0
63	128	14.402	0
64	128	14.4056	0
65	128	14.4083	0
66	128	14.4093	0
67	128	14.4106	0
68	128	14.4122	0
69	128	14.414	0
70	128	14.415	0
71	128	14.4174	0
72	128	14.4199	0
73	128	14.4223	0
74	128	14.4246	0
75	128	14.4266	0
76	128	14.4281	0
77	128	14.4295	0
78	128	14.4309	0
79	128	14.4323	0
80	128	14.4339	0
81	128	14.4359	0
82	128	14.4374	0
83	128	14.4391	0
84	128	14.4409	0
85	128	14.4425	0
86	128	14.4442	0
87	128	14.4429	0
88	128	14.4454	0
89	128	14.448	0
90	128	14.4506	0
91	128	14.4531	0
92	128	14.4555	0
93	128	14.4577	0
94	128	14.4599	0
95	128	14.4619	0
96	128	14.4639	0
97	128	14.4659	0
98	128	14.4677	0
99	128	14.4696	0
100	128	14.4714	0
101	128	14.4732	0
102	128	14.475	0
103	128	14.4767	0
104	128	14.4776	0
105	128	14.4791	0
106	128	14.4811	0
107	128	14.4832	0
108	128	14.4851	0
109	128	14.4869	0
110	128	14.4882	0
111	128	14.4896	0
112	128	14.491	0
113	128	14.4925	0
114	128	14.4938	0
115	128	14.4952	0
116	128	14.4965	0
117	128	14.4978	0
118	128	14.499	0
119	128	14.5002	0
120	128	14.5014	0
121	128	14.5026	0
122	128	14.5037	0
123	128	14.5047	0
124	128	14.5057	0
125	128	14.5066	0
126	128	14.5075	0
127	128	14.5085	0
128	128	14.5096	0
129	128	14.5106	0
130	128	14.5116	0
131	128	14.5126	0
132	128	14.5136	0
133	128	14.5146	0
134	128	14.5156	0
135	128	14.5165	0
136	128	14.5175	0
137	128	14.5184	0
138	128	14.5193	0
139	128	14.5202	0
140	128	14.5211	0
141	128	14.5221	0
142	128	14.523	0
143	128	14.5239	0
144	128	14.5247	0
145	128	14.5256	0
146	128	14.5263	0
147	128	14.5266	0
148	128	14.5274	0
149	128	14.5282	0
150	128	14.529	0
151	128	14.5298	0
152	128	14.5305	0
153	128	14.5313	0
154	128	14.5321	0
155	128	14.5328	0
156	128	14.5336	0
157	128	14.5343	0
158	128	14.535	0
159	128	14.5356	0
160	128	14.5363	0
161	128	14.537	0
162	128	14.5377	0
163	128	14.5383	0
164	128	14.539	0
165	128	14.5396	0
166	128	14.5402	0
167	128	14.5409	0
168	128	14.5415	0
169	128	14.5422	0
170	128	14.5428	0
171	128	14.5435	0
172	128	14.5441	0
173	128	14.5448	0
174	128	14.5454	0
175	128	14.546	0
176	128	14.5465	0
177	128	14.5471	0
178	128	14.5477	0
179	128	14.5483	0
180	128	14.5489	0
181	128	14.5495	0
182	128	14.5502	0
183	128	14.5508	0
184	128	14.5515	0
185	128	14.5521	0
186	128	14.5528	0
187	128	14.5534	0
188	128	14.554	0
189	128	14.5546	0
190	128	14.5552	0
191	128	14.5558	0
192	128	14.5564	0
193	128	14.557	0
194	128	14.5576	0
195	128	14.5581	0
196	128	14.5586	0
197	128	14.5592	0
198	128	14.5597	0
199	128	14.5602	0
200	128	14.5606	0
201	128	14.5611	0
202	128	14.5616	0
203	128	14.5621	0
204	128	14.5626	0
205	128	14.5632	0
206	128	14.5633	0
207	128	14.5639	0
208	128	14.5644	0
209	128	14.565	0
210	128	14.5656	0
211	128	14.5661	0
212	128	14.5667	0
213	128	14.5672	0
214	128	14.5678	0
215	128	14.5683	0
216	128	14.5688	0
217	128	14.5694	0
218	128	14.5699	0
219	128	14.5704	0
220	128	14.5709	0
221	128	14.5715	0
222	128	14.572	0
223	128	14.5725	0
224	128	14.573	0
225	128	14.5734	0
226	128	14.5739	0
227	128	14.5744	0
228	128	14.5748	0
229	128	14.5753	0
230	128	14.5758	0
231	128	14.5763	0
232	128	14.5767	0
233	128	14.5772	0
234	128	14.5776	0
235	128	14.578	0
236	128	14.5784	0
237	128	14.5789	0
238	128	14.5793	0
239	128	14.5796	0
240	128	14.58	0
241	128	14.5803	0
242	128	14.5805	0
243	128	14.5804	0
244	128	14.5802	0
245	128	14.5793	0
246	128	14.5797	0
247	128	14.58	0
248	128	14.5804	0
249	128	14.5807	0
